KPAH, 37.0683, -88.7719, 0, 9999, 0, 9999, -1.0246339712481963E7, -9496339.712481963, 4068813.006412564, 4818813.006412564
KIWX, 41.3586, -85.7, 0, 9999, 0, 9999, -9904747.739540376, -9154747.739540376, 4684893.655276031, 5434893.655276031
KEYX, 35.0978, -117.5608, 0, 9999, 0, 9999, -1.3447634399749802E7, -1.2697634399749802E7, 3797655.530277941, 4547655.530277941
KDLH, 46.8369, -92.2097, 0, 9999, 0, 9999, -1.0628619371513374E7, -9878619.371513374, 5534085.595246045, 6284085.595246045
KCAE, 33.9486, -81.1186, 0, 9999, 0, 9999, -9395300.991653208, -8645300.991653208, 3642546.326889482, 4392546.326889481
KEMX, 31.8936, -110.6303, 0, 9999, 0, 9999, -1.2676970260789657E7, -1.1926970260789657E7, 3370291.2338774023, 4120291.2338774023
KDOX, 38.8256, -75.44, 0, 9999, 0, 9999, -8763846.784958296, -8013846.7849582955, 4316634.067278913, 5066634.067278913
PABC, 60.7919, -161.8764, 0, 9999, 0, 9999, -1.837548141172618E7, -1.762548141172618E7, 8193905.280489944, 8943905.280489944
KEPZ, 31.8731, -106.698, 0, 9999, 0, 9999, -1.2239702734112939E7, -1.1489702734112939E7, 3367606.6145618805, 4117606.6145618805
KCYS, 41.1519, -104.8061, 0, 9999, 0, 9999, -1.2029325490840634E7, -1.1279325490840634E7, 4654319.726981747, 5404319.726981747
KFSD, 43.5878, -96.7289, 0, 9999, 0, 9999, -1.1131149546362042E7, -1.0381149546362042E7, 5021022.667819047, 5771022.667819047
KTLX, 35.3331, -97.2778, 0, 9999, 0, 9999, -1.1192186635442948E7, -1.0442186635442948E7, 3829681.8238617927, 4579681.823861793
KGWX, 33.8969, -88.3292, 0, 9999, 0, 9999, -1.0197111949071292E7, -9447111.949071292, 3635618.092700224, 4385618.092700224
EERI, 42.018, -80.157, 0, 9999, 0, 9999, -9288372.106865086, -8538372.106865086, 4783083.490282645, 5533083.490282645
KCXX, 44.5111, -73.1664, 0, 9999, 0, 9999, -8511024.91260568, -7761024.9126056805, 5163874.264565263, 5913874.264565263
FQKW, 48.372, -124.676, 0, 9999, 0, 9999, -1.4238836979870899E7, -1.3488836979870899E7, 5787285.572999948, 6537285.572999948
KDFX, 29.2725, -100.2803, 0, 9999, 0, 9999, -1.1526061403097207E7, -1.0776061403097207E7, 3031681.4166718894, 3781681.4166718894
PAHG, 60.7259, -151.3515, 0, 9999, 0, 9999, -1.7205123862322576E7, -1.6455123862322576E7, 8178881.029346075, 8928881.029346075
KLRX, 40.7397, -116.8028, 0, 9999, 0, 9999, -1.3363345615775807E7, -1.2613345615775807E7, 4593635.717606477, 5343635.717606477
KPUX, 38.4594, -104.1814, 0, 9999, 0, 9999, -1.195985952336233E7, -1.120985952336233E7, 4264498.079282363, 5014498.079282363
KFSX, 34.5743, -111.1984, 0, 9999, 0, 9999, -1.2740142369200775E7, -1.1990142369200775E7, 3726732.3489589947, 4476732.348958995
KUDX, 44.1247, -102.83, 0, 9999, 0, 9999, -1.1809585298213964E7, -1.1059585298213964E7, 5103819.7126896, 5853819.7126896
KBLX, 45.8538, -108.6068, 0, 9999, 0, 9999, -1.2451959239191527E7, -1.1701959239191527E7, 5375716.231647138, 6125716.231647138
KOKX, 40.8655, -72.8639, 0, 9999, 0, 9999, -8477387.238262497, -7727387.238262496, 4612115.864124829, 5362115.864124829
KABX, 35.1497, -106.8239, 0, 9999, 0, 9999, -1.225370267857511E7, -1.150370267857511E7, 3804711.5821145577, 4554711.582114558
KSFX, 43.1056, -112.6861, 0, 9999, 0, 9999, -1.2905573007615177E7, -1.2155573007615177E7, 4947288.394287061, 5697288.394287061
KLZK, 34.8364, -92.2619, 0, 9999, 0, 9999, -1.0634423955317387E7, -9884423.955317387, 3762184.9835808445, 4512184.9835808445
KMQT, 46.5311, -87.5483, 0, 9999, 0, 9999, -1.0110276709750323E7, -9360276.709750323, 5484517.529170831, 6234517.529170831
KMAF, 31.9435, -102.1892, 0, 9999, 0, 9999, -1.1738329028068136E7, -1.0988329028068136E7, 3376828.489947473, 4126828.489947473
KMSX, 47.0411, -113.9861, 0, 9999, 0, 9999, -1.3050131608098285E7, -1.2300131608098285E7, 5567342.240807316, 6317342.240807316
KMLB, 28.1131, -80.6544, 0, 9999, 0, 9999, -9343682.45138839, -8593682.45138839, 2884706.2757659163, 3634706.2757659163
KMBX, 48.3925, -100.8644, 0, 9999, 0, 9999, -1.1591012694283506E7, -1.0841012694283506E7, 5790717.856437925, 6540717.856437925
KMXX, 32.5367, -85.7897, 0, 9999, 0, 9999, -9914722.282973709, -9164722.282973709, 3454816.394626808, 4204816.394626807
KFCX, 37.0242, -80.2742, 0, 9999, 0, 9999, -9301404.620693255, -8551404.620693255, 4062668.9531319914, 4812668.953131991
TCMH, 40.006, -82.715, 0, 9999, 0, 9999, -9572818.953046467, -8822818.953046467, 4486543.097207681, 5236543.097207681
KGRK, 30.7217, -97.3828, 0, 9999, 0, 9999, -1.1203862522405047E7, -1.0453862522405047E7, 3217763.637197901, 3967763.637197901
KLCH, 30.1253, -93.2159, 0, 9999, 0, 9999, -1.07405077282873E7, -9990507.7282873, 3140854.1174401734, 3890854.1174401734
KDMX, 41.7311, -93.7229, 0, 9999, 0, 9999, -1.0796885582475713E7, -1.0046885582475713E7, 4740238.056019616, 5490238.056019616
PHMO, 21.1328, -157.1803, 0, 9999, 0, 9999, -1.7853280147319462E7, -1.7103280147319462E7, 2030112.889980123, 2780112.889980123
KUEX, 40.3208, -98.4419, 0, 9999, 0, 9999, -1.13216333022294E7, -1.05716333022294E7, 4532349.369035875, 5282349.369035875
KTLH, 30.3975, -84.3289, 0, 9999, 0, 9999, -9752282.895600075, -9002282.895600075, 3175897.719848095, 3925897.719848095
KESX, 35.7011, -114.8914, 0, 9999, 0, 9999, -1.3150799993496254E7, -1.2400799993496254E7, 3879957.3192378087, 4629957.319237809
KRGX, 39.7541, -119.462, 0, 9999, 0, 9999, -1.3659045793010177E7, -1.2909045793010177E7, 4450041.293277719, 5200041.293277719
KARX, 43.8228, -91.1911, 0, 9999, 0, 9999, -1.0515352148088686E7, -9765352.148088686, 5057171.072676892, 5807171.072676892
KLSX, 38.6989, -90.6828, 0, 9999, 0, 9999, -1.0458829735299788E7, -9708829.735299788, 4298565.5855988655, 5048565.5855988655
TSLC, 40.967, -111.93, 0, 9999, 0, 9999, -1.2821495501595732E7, -1.2071495501595732E7, 4627051.918383948, 5377051.918383948
KAKQ, 36.9839, -77.0075, 0, 9999, 0, 9999, -8938151.09746389, -8188151.097463891, 4057057.4376410805, 4807057.4376410805
KABR, 45.4558, -98.4131, 0, 9999, 0, 9999, -1.1318430773234082E7, -1.0568430773234082E7, 5312399.015570701, 6062399.015570701
KGYX, 43.8913, -70.2564, 0, 9999, 0, 9999, -8187436.045370414, -7437436.045370414, 5067734.707541769, 5817734.707541769
KPDT, 45.6906, -118.8529, 0, 9999, 0, 9999, -1.359131452873767E7, -1.284131452873767E7, 5349698.527526927, 6099698.527526927
KTWX, 38.9969, -96.2325, 0, 9999, 0, 9999, -1.1075950400762184E7, -1.0325950400762184E7, 4341114.09093638, 5091114.09093638
KDGX, 32.28, -89.9844, 0, 9999, 0, 9999, -1.0381168407163324E7, -9631168.407163324, 3421005.5416958095, 4171005.5416958095
KHTX, 34.9306, -86.0836, 0, 9999, 0, 9999, -9947403.646575237, -9197403.646575237, 3774954.3714156863, 4524954.371415686
KGLD, 39.3669, -101.7003, 0, 9999, 0, 9999, -1.1683963874394141E7, -1.0933963874394141E7, 4394192.954039066, 5144192.954039066
KGRB, 44.4986, -88.1111, 0, 9999, 0, 9999, -1.0172859463867163E7, -9422859.463867163, 5161925.296721181, 5911925.296721181
KJGX, 32.675, -83.3511, 0, 9999, 0, 9999, -9643552.588252086, -8893552.588252086, 3473072.4080106793, 4223072.408010679
KNKX, 32.9189, -117.0419, 0, 9999, 0, 9999, -1.3389933278372353E7, -1.2639933278372353E7, 3505336.9834060874, 4255336.983406087
TDFW, 33.065, -96.918, 0, 9999, 0, 9999, -1.1152177262786161E7, -1.0402177262786161E7, 3524706.554039717, 4274706.554039717
KHNX, 36.3142, -119.6321, 0, 9999, 0, 9999, -1.3677960729888776E7, -1.2927960729888776E7, 3964236.5669213524, 4714236.566921352
KMPX, 44.8489, -93.5655, 0, 9999, 0, 9999, -1.0779382871924913E7, -1.0029382871924913E7, 5216702.368516848, 5966702.368516848
TMSY, 30.022, -90.403, 0, 9999, 0, 9999, -1.0427716276518887E7, -9677716.276518887, 3127580.381937731, 3877580.381937731
FQWA, 47.679, -103.781, 0, 9999, 0, 9999, -1.1915335474413533E7, -1.1165335474413533E7, 5672060.531133149, 6422060.531133149
KMAX, 42.0811, -122.7174, 0, 9999, 0, 9999, -1.4021042768404575E7, -1.3271042768404575E7, 4792532.689639017, 5542532.689639017
TFLL, 26.143, -80.344, 0, 9999, 0, 9999, -9309166.305549962, -8559166.305549962, 2638535.4892618987, 3388535.4892618987
KCCX, 40.9231, -78.0039, 0, 9999, 0, 9999, -9048949.704788022, -8298949.704788022, 4620589.076256619, 5370589.076256619
KNQA, 35.3447, -89.8733, 0, 9999, 0, 9999, -1.0368814206768192E7, -9618814.206768192, 3831263.0868756846, 4581263.086875685
KBRO, 25.9156, -97.4186, 0, 9999, 0, 9999, -1.1207843443864504E7, -1.0457843443864504E7, 2610394.4800688294, 3360394.4800688294
KOAX, 41.3203, -96.3668, 0, 9999, 0, 9999, -1.1090884416181324E7, -1.0340884416181324E7, 4679221.219271937, 5429221.219271937
KTFX, 47.4597, -111.3853, 0, 9999, 0, 9999, -1.2760925447993308E7, -1.2010925447993308E7, 5635916.954453212, 6385916.954453212
TBOS, 42.158, -70.933, 0, 9999, 0, 9999, -8262673.2369757, -7512673.2369757, 4804061.146700892, 5554061.146700892
TDTW, 42.111, -83.515, 0, 9999, 0, 9999, -9661778.091805302, -8911778.091805302, 4797013.483533436, 5547013.483533436
KSRX, 35.2904, -94.3619, 0, 9999, 0, 9999, -1.0867941694559334E7, -1.0117941694559334E7, 3823863.094328218, 4573863.094328218
KLBB, 33.6541, -101.8142, 0, 9999, 0, 9999, -1.1696629431774931E7, -1.0946629431774931E7, 3603136.8444067445, 4353136.844406744
KILX, 40.1505, -89.3368, 0, 9999, 0, 9999, -1.0309155984338045E7, -9559155.984338045, 4507542.798770056, 5257542.798770056
KFDR, 34.3622, -98.9767, 0, 9999, 0, 9999, -1.1381102486489682E7, -1.0631102486489682E7, 3698124.664009431, 4448124.664009431
TIAH, 30.065, -95.567, 0, 9999, 0, 9999, -1.1001947517207177E7, -1.0251947517207177E7, 3133104.0676108785, 3883104.0676108785
KBBX, 39.4961, -121.6317, 0, 9999, 0, 9999, -1.3900314097216487E7, -1.3150314097216487E7, 4412793.674477706, 5162793.674477706
TMKE, 42.819, -88.046, 0, 9999, 0, 9999, -1.0165620413950665E7, -9415620.413950665, 4903738.787076369, 5653738.787076369
TTPA, 27.86, -82.518, 0, 9999, 0, 9999, -9550912.765127102, -8800912.765127102, 2852834.6540958136, 3602834.6540958136
TIAD, 39.084, -77.529, 0, 9999, 0, 9999, -8996141.336042305, -8246141.336042305, 4353584.040695662, 5103584.040695662
TCVG, 38.898, -84.58, 0, 9999, 0, 9999, -9780204.945278004, -9030204.945278004, 4326973.350464858, 5076973.350464858
TRDU, 36.002, -78.697, 0, 9999, 0, 9999, -9126021.678630209, -8376021.678630209, 3921238.3793876236, 4671238.379387624
KBIS, 46.7708, -100.7603, 0, 9999, 0, 9999, -1.1579436886352511E7, -1.0829436886352511E7, 5523347.435498721, 6273347.435498721
TIDS, 39.637, -86.436, 0, 9999, 0, 9999, -9986590.147198506, -9236590.147198506, 4433118.278822162, 5183118.278822162
KVBX, 34.8386, -120.3979, 0, 9999, 0, 9999, -1.3763116865465673E7, -1.3013116865465673E7, 3762483.040273549, 4512483.040273549
KAMA, 35.2333, -101.7093, 0, 9999, 0, 9999, -1.1684964664705178E7, -1.0934964664705178E7, 3816086.8706385186, 4566086.870638519
KTYX, 43.7558, -75.68, 0, 9999, 0, 9999, -8790534.526585948, -8040534.526585948, 5046850.477419398, 5796850.477419398
KVNX, 36.7408, -98.1275, 0, 9999, 0, 9999, -1.1286672360697178E7, -1.0536672360697178E7, 4023270.148772156, 4773270.148772156
KSJT, 31.3711, -100.4922, 0, 9999, 0, 9999, -1.1549624454975953E7, -1.0799624454975953E7, 3302051.0651248423, 4052051.0651248423
KEAX, 38.8102, -94.2645, 0, 9999, 0, 9999, -1.0857110919415446E7, -1.0107110919415446E7, 4314436.184138763, 5064436.184138763
KGRR, 42.8939, -85.5449, 0, 9999, 0, 9999, -9887500.786513506, -9137500.786513506, 4915100.476269558, 5665100.476269558
TPIT, 40.501, -80.486, 0, 9999, 0, 9999, -9324956.552679658, -8574956.552679658, 4558666.247968574, 5308666.247968574
KLTX, 33.9892, -78.4292, 0, 9999, 0, 9999, -9096242.606930688, -8346242.606930688, 3647990.0184316477, 4397990.018431648
KENX, 42.5866, -74.0641, 0, 9999, 0, 9999, -8610848.186185442, -7860848.186185441, 4868573.009534401, 5618573.009534401
KATX, 48.1946, -122.4957, 0, 9999, 0, 9999, -1.3996389967076033E7, -1.3246389967076033E7, 5757641.305919818, 6507641.305919818
KVWX, 38.2603, -87.7245, 0, 9999, 0, 9999, -1.0129869960061956E7, -9379869.960061956, 4236263.255789304, 4986263.255789304
KRLX, 38.3111, -81.7228, 0, 9999, 0, 9999, -9462487.38120082, -8712487.38120082, 4243459.946323509, 4993459.946323509
KMRX, 36.1683, -83.4019, 0, 9999, 0, 9999, -9649201.493563272, -8899201.493563272, 3944120.9686065605, 4694120.9686065605
KLVX, 37.9753, -85.9439, 0, 9999, 0, 9999, -9931869.156969475, -9181869.156969475, 4195981.036072106, 4945981.036072106
TPHX, 33.421, -112.163, 0, 9999, 0, 9999, -1.2847404850759242E7, -1.2097404850759242E7, 3572039.3533393857, 4322039.353339385
TCLT, 35.337, -80.885, 0, 9999, 0, 9999, -9369324.923135627, -8619324.923135627, 3830213.4300633436, 4580213.430063344
KBUF, 42.9486, -78.7369, 0, 9999, 0, 9999, -9130458.515675807, -8380458.515675807, 4923406.719122362, 5673406.719122362
TLVE, 41.29, -82.008, 0, 9999, 0, 9999, -9494201.314168343, -8744201.314168343, 4674735.98774669, 5424735.98774669
TTUL, 36.071, -95.827, 0, 9999, 0, 9999, -1.1030859237303799E7, -1.0280859237303799E7, 3930726.7846699413, 4680726.784669941
RKJK, 35.9242, 126.6222, 0, 9999, 0, 9999, 1.3705252324686456E7, 1.4455252324686456E7, 3910549.81127014, 4660549.81127014
KEVX, 30.565, -85.9217, 0, 9999, 0, 9999, -9929400.540868917, -9179400.540868917, 3197510.5470950855, 3947510.5470950855
KDIX, 39.9469, -74.4107, 0, 9999, 0, 9999, -8649389.733052708, -7899389.733052708, 4477967.104133227, 5227967.104133227
KFTG, 39.7866, -104.5458, 0, 9999, 0, 9999, -1.2000380411066981E7, -1.1250380411066981E7, 4454743.213841146, 5204743.213841146
KHDX, 33.077, -106.12, 0, 9999, 0, 9999, -1.2175429756359681E7, -1.1425429756359681E7, 3526298.9108674573, 4276298.910867457
KCLX, 32.6555, -81.0422, 0, 9999, 0, 9999, -9386805.393901737, -8636805.393901737, 3470496.641301468, 4220496.641301468
TATL, 33.647, -84.262, 0, 9999, 0, 9999, -9744843.687621366, -8994843.687621366, 3602188.40451825, 4352188.40451825
KHPX, 36.7367, -87.285, 0, 9999, 0, 9999, -1.0080998033206321E7, -9330998.033206321, 4022701.2294723755, 4772701.2294723755
KLOT, 41.6044, -88.0844, 0, 9999, 0, 9999, -1.0169890452611087E7, -9419890.452611087, 4721377.714333554, 5471377.714333554
KVAX, 30.8903, -83.0018, 0, 9999, 0, 9999, -9604710.80429151, -8854710.80429151, 3239591.571974525, 3989591.571974525
KGSP, 34.8833, -82.2198, 0, 9999, 0, 9999, -9517753.246154748, -8767753.246154748, 3768540.7367178784, 4518540.736717878
KEWX, 29.7041, -98.0286, 0, 9999, 0, 9999, -1.1275674787168115E7, -1.0525674787168115E7, 3086817.6080408166, 3836817.6080408166
KVTX, 34.4117, -119.1786, 0, 9999, 0, 9999, -1.362753201810486E7, -1.287753201810486E7, 3704794.6420232323, 4454794.642023232
TDAY, 40.022, -84.123, 0, 9999, 0, 9999, -9729387.037262019, -8979387.037262019, 4488866.131752417, 5238866.131752417
KICT, 37.6544, -97.4431, 0, 9999, 0, 9999, -1.1210567817488993E7, -1.0460567817488993E7, 4150811.40051918, 4900811.40051918
KPOE, 31.1553, -92.9758, 0, 9999, 0, 9999, -1.0713808866767306E7, -9963808.866767306, 3273977.8695137193, 4023977.8695137193
PHKM, 20.1253, -155.7778, 0, 9999, 0, 9999, -1.769732365718288E7, -1.694732365718288E7, 1910402.4087613649, 2660402.408761365
KBMX, 33.1719, -86.7697, 0, 9999, 0, 9999, -1.0023697227953285E7, -9273697.227953285, 3538899.461922696, 4288899.461922696
KSOX, 33.8177, -117.636, 0, 9999, 0, 9999, -1.3455996558793133E7, -1.2705996558793133E7, 3625012.7674120143, 4375012.767412014
KDAX, 38.5011, -121.6778, 0, 9999, 0, 9999, -1.3905440367587468E7, -1.3155440367587468E7, 4270421.509175979, 5020421.509175979
KEOX, 31.4606, -85.4594, 0, 9999, 0, 9999, -9877993.278558655, -9127993.278558655, 3313712.921271713, 4063712.921271713
TBNA, 35.98, -86.662, 0, 9999, 0, 9999, -1.0011721103897875E7, -9261721.103897875, 3918214.836949072, 4668214.836949072
TMCI, 39.498, -94.742, 0, 9999, 0, 9999, -1.0910208405362127E7, -1.0160208405362127E7, 4413067.4721152615, 5163067.4721152615
TJFK, 40.589, -73.881, 0, 9999, 0, 9999, -8590487.663302012, -7840487.663302012, 4571543.68391391, 5321543.68391391
KHGX, 29.4719, -95.0789, 0, 9999, 0, 9999, -1.0947671322671942E7, -1.0197671322671942E7, 3057125.257830857, 3807125.257830857
TBWI, 39.09, -76.63, 0, 9999, 0, 9999, -8896173.503862064, -8146173.503862064, 4354443.6162968585, 5104443.6162968585
KBIX, 30.5239, -88.9847, 0, 9999, 0, 9999, -1.0270002843391815E7, -9520002.843391815, 3192203.8943169955, 3942203.8943169955
KILN, 39.4203, -83.8217, 0, 9999, 0, 9999, -9695882.801626973, -8945882.801626973, 4401876.686803335, 5151876.686803335
TMCO, 28.344, -81.326, 0, 9999, 0, 9999, -9418363.648376435, -8668363.648376435, 2913848.0247193538, 3663848.0247193538
KLIX, 30.3367, -89.8254, 0, 9999, 0, 9999, -1.0363487778335007E7, -9613487.778335007, 3168061.763697903, 3918061.763697903
KDTX, 42.7, -83.4717, 0, 9999, 0, 9999, -9656963.178419981, -8906963.178419981, 4885715.770175455, 5635715.770175455
KFWS, 32.5728, -97.3031, 0, 9999, 0, 9999, -1.1194999968206197E7, -1.0444999968206197E7, 3459578.9854134084, 4209578.985413408
TPBI, 26.688, -80.273, 0, 9999, 0, 9999, -9301271.181985117, -8551271.181985117, 2706204.463819104, 3456204.463819104
KAMX, 25.6106, -80.4131, 0, 9999, 0, 9999, -9316850.151160259, -8566850.151160259, 2572735.394636651, 3322735.394636651
TPHL, 39.949, -75.069, 0, 9999, 0, 9999, -8722591.984358884, -7972591.984358885, 4478271.70782623, 5228271.70782623
KMTX, 41.2628, -112.4478, 0, 9999, 0, 9999, -1.2879074304157387E7, -1.2129074304157387E7, 4670711.415270969, 5420711.415270969
TMEM, 34.896, -89.993, 0, 9999, 0, 9999, -1.0382124717904981E7, -9632124.717904981, 3770262.4280966776, 4520262.428096678
TLAS, 36.144, -115.007, 0, 9999, 0, 9999, -1.3163654589046907E7, -1.2413654589046907E7, 3940774.308404943, 4690774.308404943
TMSP, 44.871, -92.933, 0, 9999, 0, 9999, -1.0709049552843709E7, -9959049.552843709, 5220169.3290057, 5970169.3290057
KIWA, 33.2892, -111.67, 0, 9999, 0, 9999, -1.279258378149911E7, -1.204258378149911E7, 3554493.0912270625, 4304493.091227062
TADW, 38.695, -76.845, 0, 9999, 0, 9999, -8920081.272403503, -8170081.272403503, 4298009.921309186, 5048009.921309186
KMKX, 42.9678, -88.5506, 0, 9999, 0, 9999, -1.02217313907228E7, -9471731.3907228, 4926324.005824932, 5676324.005824932
KFFC, 33.3633, -84.5658, 0, 9999, 0, 9999, -9778625.920565033, -9028625.920565033, 3564354.6012489176, 4314354.601248918
KRAX, 35.6653, -78.49, 0, 9999, 0, 9999, -9103003.501476359, -8353003.501476359, 3875056.2431287495, 4625056.24312875
TSJU, 18.474, -66.179, 0, 9999, 0, 9999, -7734033.554901312, -6984033.554901312, 1715837.7566405055, 2465837.7566405055
TEWR, 40.593, -74.27, 0, 9999, 0, 9999, -8633744.044523496, -7883744.044523496, 4572129.424240004, 5322129.424240004
KOHX, 36.2472, -86.5625, 0, 9999, 0, 9999, -1.0000656811014745E7, -9250656.811014745, 3954994.4466392566, 4704994.446639257
TSDF, 38.046, -85.61, 0, 9999, 0, 9999, -9894739.836430006, -9144739.836430006, 4205959.2082917625, 4955959.2082917625
TMDW, 41.651, -87.73, 0, 9999, 0, 9999, -1.0130481554140924E7, -9380481.554140924, 4728310.1952468455, 5478310.1952468455
KBOX, 41.9558, -71.1369, 0, 9999, 0, 9999, -8285346.697466858, -7535346.697466858, 4773778.237426384, 5523778.237426384
KINX, 36.175, -95.5641, 0, 9999, 0, 9999, -1.1001625040329175E7, -1.0251625040329175E7, 3945043.892770014, 4695043.892770014
KPBZ, 40.5317, -80.2179, 0, 9999, 0, 9999, -9295144.121303102, -8545144.121303102, 4563156.795866982, 5313156.795866982
TOKC, 35.276, -97.51, 0, 9999, 0, 9999, -1.1218007025467701E7, -1.0468007025467701E7, 3821901.4983571237, 4571901.498357124
KTBW, 27.7053, -82.4019, 0, 9999, 0, 9999, -9538002.570114726, -8788002.570114726, 2833390.7175739687, 3583390.7175739687
TSTL, 38.805, -90.489, 0, 9999, 0, 9999, -1.0437279383935463E7, -9687279.383935463, 4313694.1490931325, 5063694.1490931325
TORD, 41.797, -87.858, 0, 9999, 0, 9999, -1.0144715016342338E7, -9394715.016342338, 4750062.520964211, 5500062.520964211
