# This is the base afos2awips.txt file. This is an incremental override file,
# where the files at each level are applied on top of the previous level,
# in the following order:
#
#    1. BASE afos2awips.txt
#    2. CONFIGURED afos2awips.txt
#    3. CONFIGURED afos2awips.blacklist.txt
#    4. SITE afos2awips.txt
#    5. SITE afos2awips.blacklist.txt
#
# The files applied in this order together represent afos2awips.txt as actually
# used by the system. Of these, only the SITE files (#4 and #5 above) should be
# edited, as CONFIGURED is maintained by the system.
#
# When a SITE file is updated via CAVE localization perspective, EDEX will
# automatically add/remove entries from the legacy afos2awips.txt to reflect
# the change.


FTWRR9FWR SRUS84 KFWR
FTWRRMFWD SRUS44 KFWD
FTWRTPFWD ASUS64 KFWD
FTWRVAFWD SRUS44 KFWD
FTWRVDFWD FGUS54 KFWD
FTWRVFABQ FGUS54 KFWR
FTWRVFBRO FGUS54 KFWR
FTWRVFCRP FGUS54 KFWR
FTWRVFEPZ FGUS54 KFWR
FTWRVFEWX FGUS54 KFWR
FTWRVFFWD FGUS54 KFWR
FTWRVFHGX FGUS54 KFWR
FTWRVFLCH FGUS54 KFWR
FTWRVFLUB FGUS54 KFWR
FTWRVFMAF FGUS54 KFWR
FTWRVFOUN FGUS54 KFWR
FTWRVFPUB FGUS54 KFWR
FTWRVFSHV FGUS54 KFWR
FTWRVFSJT FGUS54 KFWR
FTWRVMFWD SRUS44 KFWD
FTWRVMFWR SRUS44 KFWR
FTWRVSFWD FGUS84 KFWD
FTWRVSFWR FGUS84 KFWR
FTWRWRTX ASUS44 KFWD
FTWRWSTX AWUS84 KFWD
FTWSADACT AWUS54 KFWD
FTWSADDFW AWUS54 KFWD
FTWSAMACT AWUS64 KFWD
FTWSAMDFW AWUS64 KFWD
FTWSCDFWD CXUS64 KFWD
FTWSDOFWD SXUS54 KFWD
FTWSFPTX FPUS64 KFWD
FTWSFTFWD FPUS64 KFWD
FTWSFTTX FPUS64 KFWD
FTWSGLFWD UMUS44 KFWD
FTWSLSTX WWUS64 KFWD
FTWSMFFWD FNUS74 KFWD
FTWSPSFWD WWUS84 KFWD
FTWSPWFWD WOUS44 KFWD
FTWSTOTX SXUS44 KFWD
FTWSVRFWD WUUS54 KFWD
FTWSVSFWD WWUS54 KFWD
FTWTAFACT FTUS44 KFWD
FTWTAFAFW FTUS44 KFWD
FTWTAFDAL FTUS44 KFWD
FTWTAFDFW FTUS44 KFWD
FTWTAFFTW FTUS44 KFWD
FTWTAFGGG FTUS44 KSHV
FTWTAFGRK FTUS44 KFWD
FTWTAFLFK FTUS44 KSHV
FTWTAFTYR FTUS44 KSHV
FTWTAPDFW FAUS84 KFWD
FTWTMAFWR SEUS52 KFWR
FTWTMAFWR SEUS54 KFWR
FTWTOEFWD WOUS44 KFWD
FTWTORFWD WFUS54 KFWD
FTWVERFWD FXUS84 KFWD
FTWVFTFWD NXUS98 KFWD
FTWVOWFWD WOUS44 KFWD
FTWWCNFWD WWUS64 KFWD
FTWWDATX CXUS74 KFWD
FTWWSWFWD WWUS44 KFWD
FTWZFPFWD FPUS54 KFWD
FWDSTQFWD BMUS94 KFWD
GFEWRKCCF NZUS99 KVEF
GFEWRKFW1 NZUS99 KVEF
GFEWRKFW2 NZUS99 KVEF
GFEWRKFWF NZUS99 KVEF
GFEWRKFWM NZUS99 KVEF
GFEWRKFWS NZUS99 KVEF
GFEWRKPFM NZUS99 KVEF
GFEWRKSFT NZUS99 KVEF
GFEWRKZFP NZUS99 KVEF
GGWSTQGGW BMUS95 KGGW
GIDMONMSG NTXX98 KGID
GIDSTQGID BMUS93 KGID
GJTMONMSG NTXX98 KGJT
GJTSTQGJT BMUS95 KGJT
GLDMONMSG NTXX98 KGLD
GLDSTQGLD BMUS93 KGLD
GRBMONMSG NTXX98 KGRB
GRBSTQGRB BMUS93 KGRB
GRRMONMSG NTXX98 KGRR
GRRSTQGRR BMUS93 KGRR
GSPMONMSG NTXX98 KGSP
GSPWRKZFP NZUS51 KGSP
GTFABVGGW UFUS45 KGGW
GTFABVTFX UFUS45 KTFX
GTFADABYZ NOUS75 KBYZ
GTFADAGGW NOUS75 KGGW
GTFADAMSO NOUS75 KMSO
GTFADATFX NOUS75 KTFX
GTFADMBYZ NOUS75 KBYZ
GTFADMGGW NOUS75 KGGW
GTFADMMSO NOUS75 KMSO
GTFADMTFX NOUS75 KTFX
GTFADRBYZ WOUS45 KBYZ
GTFADRGGW WOUS45 KGGW
GTFADRMSO WOUS45 KMSO
GTFADRMT WOUS45 KTFX
GTFADRTFX WOUS45 KTFX
GTFAFDBYZ FXUS65 KBYZ
GTFAFDGGW FXUS65 KGGW
GTFAFDMSO FXUS65 KMSO
GTFAFDTFX FXUS65 KTFX
GTFAFMBYZ FOUS55 KBYZ
GTFAFMGGW FOUS55 KGGW
GTFAFMMSO FOUS55 KMSO
GTFAFMTFX FOUS55 KTFX
GTFAFPGGW FLUS45 KGGW
GTFAQABYZ AEUS75 KBYZ
GTFAQAGGW AEUS75 KGGW
GTFAQAMSO AEUS75 KMSO
GTFAQATFX AEUS75 KTFX
GTFASATFX AEUS45 KTFX
GTFAVABYZ WOUS45 KBYZ
GTFAVAGGW WOUS45 KGGW
GTFAVAMSO WOUS45 KMSO
GTFAVAMT WOUS45 KTFX
GTFAVATFX WOUS45 KTFX
GTFAVMBIL NOUS45 KBYZ
GTFAVMBTM NOUS45 KTFX
GTFAVMBZN NOUS45 KTFX
GTFAVMCTB NOUS45 KTFX
GTFAVMGGW NOUS45 KGGW
GTFAVMGTF NOUS45 KTFX
GTFAVMHLN NOUS45 KTFX
GTFAVMLWT NOUS45 KTFX
GTFAVMMSO NOUS45 KMSO
GTFAVWBYZ WOUS45 KBYZ
GTFAVWGGW WOUS45 KGGW
GTFAVWMSO WOUS45 KMSO
GTFAVWMT WOUS45 KTFX
GTFAVWTFX WOUS45 KTFX
GTFAWWGTF WWUS85 KTFX
GTFAWWHLN WWUS85 KTFX
GTFCAEBYZ WOUS45 KBYZ
GTFCAEGGW WOUS45 KGGW
GTFCAEMSO WOUS45 KMSO
GTFCAEMT WOUS45 KTFX
GTFCAETFX WOUS45 KTFX
GTFCCFBYZ FPUS45 KBYZ
GTFCCFGGW FPUS45 KGGW
GTFCCFMSO FPUS45 KMSO
GTFCCFTFX FPUS45 KTFX
GTFCDWBYZ WOUS45 KBYZ
GTFCDWGGW WOUS45 KGGW
GTFCDWMSO WOUS45 KMSO
GTFCDWMT WOUS45 KTFX
GTFCDWTFX WOUS45 KTFX
GTFCEMBYZ WOUS45 KBYZ
GTFCEMGGW WOUS45 KGGW
GTFCEMMSO WOUS45 KMSO
GTFCEMMT WOUS45 KTFX
GTFCEMTFX WOUS45 KTFX
GTFCF6BIL CXUS55 KBYZ
GTFCF6BTM CXUS55 KMSO
GTFCF6CTB CXUS55 KTFX
GTFCF6FCA CXUS55 KMSO
GTFCF6GGW CXUS55 KGGW
GTFCF6GPI CXUS55 KMSO
GTFCF6GTF CXUS55 KTFX
GTFCF6HLN CXUS55 KTFX
GTFCF6HVR CXUS55 KTFX
GTFCF6MLS CXUS55 KBYZ
GTFCF6MSO CXUS55 KMSO
GTFCF6SHR CXUS55 KBYZ
GTFCLIBIL CDUS45 KBYZ
GTFCLIBTM CDUS45 KMSO
GTFCLICTB CDUS45 KTFX
GTFCLIFCA CDUS45 KMSO
GTFCLIGGW CDUS45 KGGW
GTFCLIGPI CDUS45 KMSO
GTFCLIGTF CDUS45 KTFX
GTFCLIHLN CDUS45 KTFX
GTFCLIHVR CDUS45 KTFX
GTFCLIMLS CDUS45 KBYZ
GTFCLIMSO CDUS45 KMSO
GTFCLISHR CDUS45 KBYZ
GTFCLMBIL CXUS55 KBYZ
GTFCLMBTM CXUS55 KMSO
GTFCLMFCA CXUS55 KMSO
GTFCLMGGW CXUS55 KGGW
GTFCLMGPI CXUS55 KMSO
GTFCLMGTF CXUS55 KTFX
GTFCLMHLN CXUS55 KTFX
GTFCLMHVR CXUS55 KTFX
GTFCLMMLS CXUS55 KBYZ
GTFCLMMSO CXUS55 KMSO
GTFCLMSHR CXUS55 KBYZ
GTFDDOBYZ AUUS45 KBYZ
GTFDGTBYZ AXUS75 KBYZ
GTFDGTGGW AXUS75 KGGW
GTFDGTMSO AXUS75 KMSO
GTFDGTTFX AXUS75 KTFX
GTFDMOBYZ WOUS45 KBYZ
GTFDMOGGW WOUS45 KGGW
GTFDMOMSO WOUS45 KMSO
GTFDMOMT WOUS45 KTFX
GTFDMOTFX WOUS45 KTFX
GTFDPABLX SDUS85 KBYZ
GTFDPAGGW SDUS85 KGGW
GTFDPATFX SDUS85 KTFX
GTFDSMBIL CXUS45 KBYZ
GTFDSMFCA CXUS45 KMSO
GTFDSMGGW CXUS45 KGGW
GTFDSMGPI CXUS45 KMSO
GTFDSMGTF CXUS45 KTFX
GTFDSTFCA CXUS75 KMSO
GTFDSTGTF CXUS75 KTFX
GTFDSTHLN CXUS75 KTFX
GTFEOLMT FEUS75 KTFX
GTFEQRBYZ SEUS65 KBYZ
GTFEQRGGW SEUS65 KGGW
GTFEQRMSO SEUS65 KMSO
GTFEQRTFX SEUS65 KTFX
GTFEQWBYZ WOUS45 KBYZ
GTFEQWGGW WOUS45 KGGW
GTFEQWMSO WOUS45 KMSO
GTFEQWMT WOUS45 KTFX
GTFEQWTFX WOUS45 KTFX
GTFESFBYZ FGUS75 KBYZ
GTFESFGGW FGUS75 KGGW
GTFESFMSO FGUS75 KMSO
GTFESFTFX FGUS75 KTFX
GTFEVIBYZ WOUS45 KBYZ
GTFEVIGGW WOUS45 KGGW
GTFEVIMSO WOUS45 KMSO
GTFEVIMT WOUS45 KTFX
GTFEVITFX WOUS45 KTFX
GTFFFABYZ WGUS65 KBYZ
GTFFFAGGW WGUS65 KGGW
GTFFFAMSO WGUS65 KMSO
GTFFFATFX WGUS65 KTFX
GTFFFSBYZ WGUS75 KBYZ
GTFFFSGGW WGUS75 KGGW
GTFFFSMSO WGUS75 KMSO
GTFFFSTFX WGUS75 KTFX
GTFFFWBYZ WGUS55 KBYZ
GTFFFWGGW WGUS55 KGGW
GTFFFWMSO WGUS55 KMSO
GTFFFWTFX WGUS55 KTFX
GTFFLSBYZ WGUS85 KBYZ
GTFFLSGGW WGUS85 KGGW
GTFFLSMSO WGUS85 KMSO
GTFFLSTFX WGUS85 KTFX
GTFFLWBYZ WGUS45 KBYZ
GTFFLWGGW WGUS45 KGGW
GTFFLWMSO WGUS45 KMSO
GTFFLWTFX WGUS45 KTFX
GTFFRWBYZ WOUS45 KBYZ
GTFFRWGGW WOUS45 KGGW
GTFFRWMSO WOUS45 KMSO
GTFFRWMT WOUS45 KTFX
GTFFRWTFX WOUS45 KTFX
GTFFTMBLX NOUS65 KBYZ
GTFFTMGGW NOUS65 KGGW
GTFFTMTFX NOUS65 KTFX
GTFFTPKRF FOUS12 KWNO
GTFFTPPTR FOUS12 KWNO
GTFFWCGPI FOUS14 KWNO
GTFFWFBYZ FNUS55 KBYZ
GTFFWFGGW FNUS55 KGGW
GTFFWFMSO FNUS55 KMSO
GTFFWFTFX FNUS55 KTFX
GTFFWLBYZ FNUS85 KBYZ
GTFFWLGGW FNUS85 KGGW
GTFFWLMSO FNUS85 KMSO
GTFFWLTFX FNUS85 KTFX
GTFFWMBYZ FNUS85 KBYZ
GTFFWMGGW FNUS85 KGGW
GTFFWMMSO FNUS85 KMSO
GTFFWMTFX FNUS85 KTFX
GTFFWOGGW SHUS65 KGGW
GTFFWSBYZ FNUS75 KBYZ
GTFFWSGGW FNUS75 KGGW
GTFFWSTFX FNUS75 KTFX
GTFFZLGGW UXUS45 KGGW
GTFFZLTFX UXUS45 KTFX
GTFHCMBYZ NGUS85 KBYZ
GTFHCMGGW NGUS85 KGGW
GTFHCMMSO NGUS85 KMSO
GTFHCMTFX NGUS85 KTFX
GTFHMLBYZ SRUS55 KBYZ
GTFHMLGGW SRUS55 KGGW
GTFHMLMSO SRUS55 KMSO
GTFHMLTFX SRUS55 KTFX
GTFHMWBYZ WOUS45 KBYZ
GTFHMWGGW WOUS45 KGGW
GTFHMWMSO WOUS45 KMSO
GTFHMWMT WOUS45 KTFX
GTFHMWTFX WOUS45 KTFX
GTFHWOBYZ FLUS45 KBYZ
GTFHWOGGW FLUS45 KGGW
GTFHWOMSO FLUS45 KMSO
GTFHWOTFX FLUS45 KTFX
GTFLAEBYZ WOUS45 KBYZ
GTFLAEGGW WOUS45 KGGW
GTFLAEMSO WOUS45 KMSO
GTFLAEMT WOUS45 KTFX
GTFLAETFX WOUS45 KTFX
GTFLCOFCA SXUS55 KMSO
GTFLCOGGW SXUS55 KGGW
GTFLCOGPI SXUS55 KMSO
GTFLCOGTF SXUS55 KTFX
GTFLCOHLN SXUS55 KTFX
GTFLEWBYZ WOUS45 KBYZ
GTFLEWGGW WOUS45 KGGW
GTFLEWMSO WOUS45 KMSO
GTFLEWMT WOUS45 KTFX
GTFLEWTFX WOUS45 KTFX
GTFLSRBYZ NWUS55 KBYZ
GTFLSRGGW NWUS55 KGGW
GTFLSRMSO NWUS55 KMSO
GTFLSRTFX NWUS55 KTFX
GTFMANGGW USUS45 KGGW
GTFMANTFX USUS45 KTFX
GTFMAVRM1 FOUS25 KWNO
GTFMETRM1 FOUS48 KWNO
GTFMEXRM1 FEUS25 KWNO
GTFMISBYZ AXUS45 KBYZ
GTFMISFCA AXUS45 KMSO
GTFMISGGW AXUS45 KGGW
GTFMISGPI AXUS45 KMSO
GTFMISHLN AXUS45 KTFX
GTFMISSTO AXUS45 KTFX
GTFMISTFX AXUS45 KTFX
GTFMSMBIL CSUS45 KBYZ
GTFMSMFCA CSUS45 KMSO
GTFMSMGGW CSUS45 KGGW
GTFMSMGPI CSUS45 KMSO
GTFMSMGTF CSUS45 KTFX
GTFMSTFCA CSUS85 KMSO
GTFMSTGGW CSUS85 KGGW
GTFMSTGTF CSUS85 KTFX
GTFMSTHLN CSUS85 KTFX
GTFMTR3HT SAUS45 KBYZ
GTFMTR8S0 SAUS45 KTFX
GTFMTRBIL SAUS45 KBYZ
GTFMTRBZN SAUS45 KTFX
GTFMTRFCA SAUS45 KMSO
GTFMTRGFA SAUS45 KTFX
GTFMTRGGW SAUS45 KGGW
GTFMTRGPI SAUS45 KMSO
GTFMTRGTF SAUS45 KTFX
GTFMTRHMM SAUS45 KMSO
GTFMTRHVR SAUS45 KTFX
GTFMTRJDN SAUS45 KGGW
GTFMTRLVM SAUS45 KBYZ
GTFMTROLF SAUS45 KGGW
GTFMTRP69 SAUS45 KMSO
GTFMTRWEY SAUS45 KTFX
GTFNOWBYZ FPUS75 KBYZ
GTFNOWGGW FPUS75 KGGW
GTFNOWMSO FPUS75 KMSO
GTFNOWTFX FPUS75 KTFX
GTFNPWBYZ WWUS75 KBYZ
GTFNPWGGW WWUS75 KGGW
GTFNPWMSO WWUS75 KMSO
GTFNPWTFX WWUS75 KTFX
GTFNUWBYZ WOUS45 KBYZ
GTFNUWGGW WOUS45 KGGW
GTFNUWMSO WOUS45 KMSO
GTFNUWMT WOUS45 KTFX
GTFNUWTFX WOUS45 KTFX
GTFOAVBYZ NOUS55 KBYZ
GTFOAVGGW NOUS55 KGGW
GTFOAVMSO NOUS55 KMSO
GTFOAVTFX NOUS55 KTFX
GTFOPUBYZ FPUS85 KBYZ
GTFOPUGGW FPUS85 KGGW
GTFOPUMSO FPUS85 KMSO
GTFOPUTFX FPUS85 KTFX
GTFOSOGFA SXUS55 KTFX
GTFOSOHLN SXUS55 KTFX
GTFOSOHVR SXUS55 KTFX
GTFOSOINF SXUS55 KTFX
GTFOSORAW SXUS55 KTFX
GTFOSOSNO SXUS55 KTFX
GTFOSOTFX SXUS55 KTFX
GTFPARBYZ NOUS45 KBYZ
GTFPARTFX NOUS45 KTFX
GTFPBFBYZ FNUS75 KBYZ
GTFPFMBYZ FOUS55 KBYZ
GTFPFMGGW FOUS55 KGGW
GTFPFMMSO FOUS55 KMSO
GTFPFMTFX FOUS55 KTFX
GTFPNSBYZ NOUS45 KBYZ
GTFPNSGGW NOUS45 KGGW
GTFPNSMSO NOUS45 KMSO
GTFPNSTFX NOUS45 KTFX
GTFQPSBYZ FSUS45 KBYZ
GTFQPSGGW FSUS45 KGGW
GTFQPSMSO FSUS45 KMSO
GTFQPSTFX FSUS45 KTFX
GTFRCMBLX SDUS45 KBYZ
GTFRCMGGW SDUS45 KGGW
GTFRCMTFX SDUS45 KTFX
GTFRECGGW SXUS45 KGGW
GTFRECHVR SXUS45 KTFX
GTFRECMSO SXUS45 KMSO
GTFRECTFX SXUS45 KTFX
GTFRERBYZ SXUS75 KBYZ
GTFRERGGW SXUS75 KGGW
GTFRERMSO SXUS75 KMSO
GTFRERTFX SXUS75 KTFX
GTFRETRAN NZXX99 KTFX
GTFRFDBYZ FNUS65 KBYZ
GTFRFDGGW FNUS65 KGGW
GTFRFDMSO FNUS65 KMSO
GTFRFDTFX FNUS65 KTFX
GTFRFWBYZ WWUS85 KBYZ
GTFRFWGGW WWUS85 KGGW
GTFRFWMSO WWUS85 KMSO
GTFRFWTFX WWUS85 KTFX
GTFRHWBYZ WOUS45 KBYZ
GTFRHWGGW WOUS45 KGGW
GTFRHWMSO WOUS45 KMSO
GTFRHWMT WOUS45 KTFX
GTFRHWTFX WOUS45 KTFX
GTFRR1BYZ SRUS55 KBYZ
GTFRR1GGW SRUS55 KGGW
GTFRR1HLN SRUS55 KTFX
GTFRR1TFX SRUS55 KTFX
GTFRR2BYZ SRUS55 KBYZ
GTFRR2GGW SRUS55 KGGW
GTFRR2HLN SRUS55 KTFX
GTFRR2TFX SRUS55 KTFX
GTFRR3BYZ SRUS55 KBYZ
GTFRR3FCA SRUS55 KMSO
GTFRR3GGW SRUS55 KGGW
GTFRR3HLN SRUS55 KTFX
GTFRR3MSO SRUS55 KMSO
GTFRR3TFX SRUS55 KTFX
GTFRR4BYZ SRUS55 KBYZ
GTFRR4FCA SRUS55 KMSO
GTFRR4GGW SRUS55 KGGW
GTFRR4GPI SRUS55 KMSO
GTFRR4HLN SRUS55 KTFX
GTFRR4MSO SRUS55 KMSO
GTFRR4TFX SRUS55 KTFX
GTFRR5BYZ SRUS55 KBYZ
GTFRR5FCA SRUS55 KMSO
GTFRR5GGW SRUS55 KGGW
GTFRR5GPI SRUS55 KMSO
GTFRR5HNL SRUS55 KTFX
GTFRR5TFX SRUS55 KTFX
GTFRR6BYZ SRUS65 KBYZ
GTFRR6BZN SRUS65 KTFX
GTFRR6FCA SRUS65 KMSO
GTFRR6GGW SRUS65 KGGW
GTFRR6GPI SRUS65 KMSO
GTFRR6HVR SRUS65 KTFX
GTFRR6TFX SRUS65 KTFX
GTFRR7BYZ SRUS75 KBYZ
GTFRR7BZN SRUS75 KTFX
GTFRR7FCA SRUS75 KMSO
GTFRR7GGW SRUS75 KGGW
GTFRR7GPI SRUS75 KMSO
GTFRR7HVR SRUS75 KTFX
GTFRR7JDN SRUS75 KGGW
GTFRR7TFX SRUS75 KTFX
GTFRR8BYZ SRUS85 KBYZ
GTFRR8TFX SRUS85 KTFX
GTFRR9BYZ SRUS85 KBYZ
GTFRR9GGW SRUS85 KGGW
GTFRR9TFX SRUS85 KTFX
GTFRRABYZ SRUS85 KBYZ
GTFRRAGGW SRUS85 KGGW
GTFRRATFX SRUS85 KTFX
GTFRRMBYZ SRUS45 KBYZ
GTFRRMGGW SRUS45 KGGW
GTFRRMTFX SRUS45 KTFX
GTFRRXBYZ SRUS65 KBYZ
GTFRRXFCA SRUS65 KMSO
GTFRRXGGW SRUS65 KGGW
GTFRRXHLN SRUS65 KTFX
GTFRRXTFX SRUS65 KTFX
GTFRRYBYZ SRUS75 KBYZ
GTFRRYFCA SRUS75 KMSO
GTFRRYGGW SRUS75 KGGW
GTFRRYHLN SRUS75 KTFX
GTFRRYTFX SRUS75 KTFX
GTFRTPBYZ ASUS65 KBYZ
GTFRTPGGW ASUS65 KGGW
GTFRTPMSO ASUS65 KMSO
GTFRTPMT ASUS65 KTFX
GTFRTPTFX ASUS65 KTFX
GTFRVABYZ SRUS45 KBYZ
GTFRVAGGW SRUS45 KGGW
GTFRVATFX SRUS45 KTFX
GTFRVDBYZ FGUS55 KBYZ
GTFRVDGGW FGUS55 KGGW
GTFRVDTFX FGUS55 KTFX
GTFRVMBYZ SRUS45 KBYZ
GTFRVMGGW SRUS45 KGGW
GTFRVMTFX SRUS45 KTFX
GTFRVRBYZ FGUS45 KBYZ
GTFRVRGGW FGUS45 KGGW
GTFRVRMSO FGUS45 KMSO
GTFRVRTFX FGUS45 KTFX
GTFRVSBYZ FGUS85 KBYZ
GTFRVSGGW FGUS85 KGGW
GTFRVSMSO FGUS85 KMSO
GTFRVSTFX FGUS85 KTFX
GTFRWRGGW ASUS45 KGGW
GTFRWRMT ASUS45 KTFX
GTFRWSGGW AWUS85 KGGW
GTFRWSMT AWUS85 KGGW
GTFRWSTFX AWUS85 KTFX
GTFSABBYZ WWUS85 KBYZ
GTFSAFTFX FNUS85 KTFX
GTFSCDBYZ CXUS65 KBYZ
GTFSCDGGW CXUS65 KGGW
GTFSCDGPI CXUS65 KTFX
GTFSCDTFX CXUS65 KTFX
GTFSCSMT FPUS45 KGGW
GTFSDOGGW SXUS55 KGGW
GTFSDSGTF FUUS55 KTFX
GTFSFPBYZ FPUS65 KBYZ
GTFSFPGGW FPUS65 KGGW
GTFSFPMT FPUS65 KTFX
GTFSFPTFX FPUS65 KTFX
GTFSFTBYZ FPUS65 KBYZ
GTFSFTGGW FPUS65 KGGW
GTFSFTMSO FPUS65 KMSO
GTFSFTMT FPUS65 KBYZ
GTFSFTMT FPUS65 KGGW
GTFSFTMT FPUS65 KMSO
GTFSFTMT FPUS65 KTFX
GTFSFTTFX FPUS65 KTFX
GTFSGLGGW UMUS45 KGGW
GTFSGLTFX UMUS45 KTFX
GTFSLSMT WWUS65 KTFX
GTFSMFBYZ FNUS75 KBYZ
GTFSMFGGW FNUS75 KGGW
GTFSMFTFX FNUS75 KTFX
GTFSPSBYZ WWUS85 KBYZ
GTFSPSGGW WWUS85 KGGW
GTFSPSMSO WWUS85 KMSO
GTFSPSTFX WWUS85 KTFX
GTFSPWBYZ WOUS45 KBYZ
GTFSPWGGW WOUS45 KGGW
GTFSPWMSO WOUS45 KMSO
GTFSPWMT WOUS45 KTFX
GTFSPWTFX WOUS45 KTFX
GTFSTOMT SXUS45 KTFX
GTFSTOMT1 SXUS45 KTFX
GTFSVRBYZ WUUS55 KBYZ
GTFSVRGGW WUUS55 KGGW
GTFSVRMSO WUUS55 KMSO
GTFSVRTFX WUUS55 KTFX
GTFSVSBYZ WWUS55 KBYZ
GTFSVSGGW WWUS55 KGGW
GTFSVSMSO WWUS55 KMSO
GTFSVSTFX WWUS55 KTFX
GTFTAFBIL FTUS45 KBYZ
GTFTAFBTM FTUS45 KMSO
GTFTAFBZN FTUS45 KTFX
GTFTAFCTB FTUS45 KTFX
GTFTAFFCA FTUS45 KMSO
GTFTAFGDV FTUS45 KGGW
GTFTAFGGW FTUS45 KGGW
GTFTAFGPI FTUS45 KMSO
GTFTAFGTF FTUS45 KTFX
GTFTAFHLN FTUS45 KTFX
GTFTAFHVR FTUS45 KTFX
GTFTAFLVM FTUS45 KBYZ
GTFTAFLWT FTUS45 KTFX
GTFTAFMLS FTUS45 KBYZ
GTFTAFMSO FTUS45 KMSO
GTFTAFOLF FTUS45 KGGW
GTFTAFSDY FTUS45 KGGW
GTFTAFSMN FTUS45 KMSO
GTFTOEBYZ WOUS45 KBYZ
GTFTOEGGW WOUS45 KGGW
GTFTOEMSO WOUS45 KMSO
GTFTOEMT WOUS45 KTFX
GTFTOETFX WOUS45 KTFX
GTFTORBYZ WFUS55 KBYZ
GTFTORGGW WFUS55 KGGW
GTFTORMSO WFUS55 KMSO
GTFTORTFX WFUS55 KTFX
GTFTWB328 FRUS45 KBYZ
GTFTWB329 FRUS45 KBYZ
GTFTWB330 FRUS45 KGGW
GTFTWB331 FRUS45 KTFX
GTFTWB332 FRUS45 KTFX
GTFTWB333 FRUS45 KTFX
GTFTWB336 FRUS45 KMSO
GTFTWB338 FRUS45 KMSO
GTFTWBGTF FRUS45 KTFX
GTFTWBSYN FRUS45 KTFX
GTFVERBYZ FXUS85 KBYZ
GTFVERGGW FXUS85 KGGW
GTFVERMSO FXUS85 KMSO
GTFVERTFX FXUS85 KTFX
GTFVFTBYZ NXUS98 KBYZ
GTFVFTGGW NXUS98 KGGW
GTFVFTMSO NXUS98 KMSO
GTFVFTTFX NXUS98 KTFX
GTFVOWBYZ WOUS45 KBYZ
GTFVOWGGW WOUS45 KGGW
GTFVOWMSO WOUS45 KMSO
GTFVOWMT WOUS45 KTFX
GTFVOWTFX WOUS45 KTFX
GTFWCNBYZ WWUS65 KBYZ
GTFWCNGGW WWUS65 KGGW
GTFWCNMSO WWUS65 KMSO
GTFWCNTFX WWUS65 KTFX
GTFWRK123 NZUS95 KBYZ
GTFWRK124 NZUS95 KBYZ
GTFWRK125 NZUS95 KBYZ
GTFWRK126 NZUS95 KBYZ
GTFWRK127 NZUS95 KBYZ
GTFWRK128 NZUS95 KBYZ
GTFWRK129 NZUS95 KBYZ
GTFWRK130 NZUS95 KBYZ
GTFWRK131 NZUS95 KBYZ
GTFWRK132 NZUS95 KBYZ
GTFWRK133 NZUS95 KBYZ
GTFWRK284 NZUS95 KBYZ
GTFWRKAFP NZUS55 KBYZ
GTFWRKBRP NZUS95 KBYZ
GTFWRKBRT NZUS95 KBYZ
GTFWRKBYZ NZUS50 KBYZ
GTFWRKCCF NZUS95 KBYZ
GTFWRKF6A NZUS15 KBYZ
GTFWRKFCA NZUS14 KBYZ
GTFWRKGPI NZUS14 KBYZ
GTFWRKLSR NZUS95 KBYZ
GTFWSWBYZ WWUS45 KBYZ
GTFWSWGGW WWUS45 KGGW
GTFWSWMSO WWUS45 KMSO
GTFWSWTFX WWUS45 KTFX
GTFWVMBYZ NWUS45 KBYZ
GTFWVMGGW NWUS45 KGGW
GTFWVMMSO NWUS45 KMSO
GTFWVMTFX NWUS45 KTFX
GTFZFPBYZ FPUS55 KBYZ
GTFZFPGGW FPUS55 KGGW
GTFZFPMSO FPUS55 KMSO
GTFZFPTFX FPUS55 KTFX
GUAMWWGUA WHGM70 PGUM
GUMABVGUM UFGM40 PGUM
GUMABVKMR UFMH40 PKMR
GUMABVT11 UFKA40 PTYA
GUMABVTKK UFKA40 PTKK
GUMABVTKR UFKA40 PTKR
GUMABVTTP UFKA40 PTTP
GUMADAGUM NOPQ70 PGUM
GUMADMGUM NOPQ70 PGUM
GUMADRGU WOGM40 PGUM
GUMADRGUM NOPQ40 PGUM
GUMADRGUM WOGM40 PGUM
GUMAFDPQ FXPQ60 PGUM
GUMAFDWAK FXPN60 PGUM
GUMAFMMY FOMY50 PGUM
GUMAFMPQ FOPQ50 PGUM
GUMAQAGUM AEGM70 PGUM
GUMAQAGUM AEUS70 PGUM
GUMAVAGU WOGM40 PGUM
GUMAVAGUM WOGM40 PGUM
GUMAVWGU WOGM40 PGUM
GUMAVWGUM WOGM40 PGUM
GUMAWWGUM WWGM80 PGUM
GUMCAEGU WOGM40 PGUM
GUMCAEGUM WOGM40 PGUM
GUMCDWGU WOGM40 PGUM
GUMCDWGUM WOGM40 PGUM
GUMCEMGU WOGM40 PGUM
GUMCEMGUM WOGM40 PGUM
GUMCEMMY WOMY40 PGUM
GUMCF6GSN CXGM50 PGUM
GUMCF6GUM CXGM50 PGUM
GUMCF6KMR CXMH50 PKMR
GUMCF6KWA CXGM50 PGUM
GUMCF6T11 CXKA50 PTYA
GUMCF6TKK CXKA50 PTKK
GUMCF6TKR CXKA50 PTKR
GUMCF6TTP CXKA50 PTTP
GUMCFWMY WHMY40 PGUM
